measure_point_number;source;road_category;interval_start;lane;completeness;[..,..);[..,5.6);[5.6,..);[5.6,7.6);[7.6,12.5);[12.5,16.0);[16.0,..)
100008;DATAINN;E;2017-01-02T20:00+01:00[Europe/Oslo];3;1.0;453;382;71;7;11;9;44
100008;DATAINN;E;2017-01-02T20:00+01:00[Europe/Oslo];4;1.0;383;324;59;9;11;5;34
100008;DATAINN;E;2017-01-02T21:00+01:00[Europe/Oslo];1;1.0;77;73;4;1;0;1;2
100008;DATAINN;E;2017-01-02T21:00+01:00[Europe/Oslo];2;1.0;64;61;3;2;0;0;1
100008;DATAINN;E;2017-01-02T21:00+01:00[Europe/Oslo];3;1.0;320;259;61;7;8;7;39
100008;DATAINN;E;2017-01-02T21:00+01:00[Europe/Oslo];4;1.0;323;280;43;5;7;2;29
100008;DATAINN;E;2017-01-02T22:00+01:00[Europe/Oslo];1;1.0;27;27;0;0;0;0;0
100008;DATAINN;E;2017-01-02T22:00+01:00[Europe/Oslo];2;1.0;32;32;0;0;0;0;0
100008;DATAINN;E;2017-01-02T22:00+01:00[Europe/Oslo];3;1.0;227;168;59;9;10;2;38
100008;DATAINN;E;2017-01-02T22:00+01:00[Europe/Oslo];4;1.0;244;204;40;9;8;5;18
100008;DATAINN;E;2017-01-02T23:00+01:00[Europe/Oslo];1;1.0;10;10;0;0;0;0;0
100008;DATAINN;E;2017-01-02T23:00+01:00[Europe/Oslo];2;1.0;8;8;0;0;0;0;0
100008;DATAINN;E;2017-01-02T23:00+01:00[Europe/Oslo];3;1.0;111;83;28;1;4;5;18
100008;DATAINN;E;2017-01-02T23:00+01:00[Europe/Oslo];4;1.0;126;96;30;6;6;3;15
100008;DATAINN;E;2017-01-03T00:00+01:00[Europe/Oslo];1;1.0;2;2;0;0;0;0;0
100008;DATAINN;E;2017-01-03T00:00+01:00[Europe/Oslo];2;1.0;1;1;0;0;0;0;0
100008;DATAINN;E;2017-01-03T00:00+01:00[Europe/Oslo];3;1.0;84;53;31;5;7;2;17
100008;DATAINN;E;2017-01-03T00:00+01:00[Europe/Oslo];4;1.0;91;68;23;5;2;2;14
100008;DATAINN;E;2017-01-03T01:00+01:00[Europe/Oslo];1;1.0;8;8;0;0;0;0;0
100008;DATAINN;E;2017-01-03T01:00+01:00[Europe/Oslo];2;1.0;2;2;0;0;0;0;0
100008;DATAINN;E;2017-01-03T01:00+01:00[Europe/Oslo];3;1.0;94;57;37;4;9;4;20
100008;DATAINN;E;2017-01-03T01:00+01:00[Europe/Oslo];4;1.0;56;41;15;0;4;1;10
100008;DATAINN;E;2017-01-03T02:00+01:00[Europe/Oslo];1;1.0;5;5;0;0;0;0;0
100008;DATAINN;E;2017-01-03T02:00+01:00[Europe/Oslo];2;1.0;0;0;0;0;0;0;0
100008;DATAINN;E;2017-01-03T02:00+01:00[Europe/Oslo];3;1.0;73;43;29;1;9;1;18
100008;DATAINN;E;2017-01-03T02:00+01:00[Europe/Oslo];4;1.0;28;12;16;1;2;3;10
100008;DATAINN;E;2017-01-03T03:00+01:00[Europe/Oslo];1;1.0;6;6;0;0;0;0;0
100008;DATAINN;E;2017-01-03T03:00+01:00[Europe/Oslo];2;1.0;2;2;0;0;0;0;0
100008;DATAINN;E;2017-01-03T03:00+01:00[Europe/Oslo];3;1.0;101;65;36;5;11;1;19
100008;DATAINN;E;2017-01-03T03:00+01:00[Europe/Oslo];4;1.0;24;15;9;0;2;0;7
100008;DATAINN;E;2017-01-03T04:00+01:00[Europe/Oslo];1;1.0;12;11;1;1;0;0;0
100008;DATAINN;E;2017-01-03T04:00+01:00[Europe/Oslo];2;1.0;1;1;0;0;0;0;0
100008;DATAINN;E;2017-01-03T04:00+01:00[Europe/Oslo];3;1.0;122;81;41;6;10;5;20
100008;DATAINN;E;2017-01-03T04:00+01:00[Europe/Oslo];4;1.0;55;24;31;2;4;1;24
100008;DATAINN;E;2017-01-03T05:00+01:00[Europe/Oslo];1;1.0;114;108;6;4;0;2;0
100008;DATAINN;E;2017-01-03T05:00+01:00[Europe/Oslo];2;1.0;7;7;0;0;0;0;0
100008;DATAINN;E;2017-01-03T05:00+01:00[Europe/Oslo];3;1.0;412;323;89;10;23;10;46
100008;DATAINN;E;2017-01-03T05:00+01:00[Europe/Oslo];4;1.0;112;75;37;3;10;6;18
100008;DATAINN;E;2017-01-03T06:00+01:00[Europe/Oslo];1;1.0;513;505;8;6;1;0;1
100008;DATAINN;E;2017-01-03T06:00+01:00[Europe/Oslo];2;1.0;118;113;5;3;0;0;2
100008;DATAINN;E;2017-01-03T06:00+01:00[Europe/Oslo];3;1.0;727;598;129;30;33;11;55
100008;DATAINN;E;2017-01-03T06:00+01:00[Europe/Oslo];4;1.0;388;303;85;9;19;7;50
100008;DATAINN;E;2017-01-03T07:00+01:00[Europe/Oslo];1;1.0;831;814;17;9;3;1;4
